D_number,date_UTC,Latitude,Longitude,U_speed_mps,U_Dir_deg,batteryState
298,2023-05-04 14:51:49,54.52021,11.22084,0.206546153622888,-66.1811859330466,GOOD
298,2023-05-04 14:56:50,54.52036,11.21998,0.193124093050688,-75.1183284196506,GOOD
298,2023-05-04 15:01:50,54.52046,11.21917,0.178706601011973,-79.8260278339392,GOOD
298,2023-05-04 15:06:53,54.52044,11.21841,0.162564231913197,-94.3972471643546,GOOD
298,2023-05-04 15:11:55,54.52038,11.21766,0.162305456190419,-99.6367409688307,GOOD
298,2023-05-04 15:16:50,54.52031,11.21683,0.184070375133356,-100.054918730362,GOOD
298,2023-05-04 15:22:22,54.52005,11.2159,0.201223702376958,-117.473158571678,GOOD
298,2023-05-04 15:26:51,54.51999,11.21545,0.111120018032532,-104.713735346014,GOOD
298,2023-05-04 15:31:49,54.51987,11.21466,0.177397805590178,-106.437948739358,GOOD
298,2023-05-04 15:36:51,54.51968,11.21378,0.201240575002761,-112.165473307023,GOOD
298,2023-05-04 15:41:49,54.51964,11.21309,0.15065949363503,-97.4935214121957,GOOD
298,2023-05-04 15:51:55,54.51937,11.21131,0.208528156493529,-105.174049633987,GOOD
298,2023-05-04 15:56:49,54.51918,11.21039,0.214999132774011,-111.345622875178,GOOD
298,2023-05-04 16:01:50,54.519,11.20938,0.227225599875958,-108.832172983776,GOOD
298,2023-05-04 16:06:48,54.51887,11.20839,0.220513466856412,-104.518667298832,GOOD
298,2023-05-04 16:11:49,54.51876,11.20747,0.202037393747841,-103.412254332999,GOOD
298,2023-05-04 16:16:46,54.51865,11.20642,0.232589613645739,-102.005788990556,GOOD
298,2023-05-04 16:22:20,54.51853,11.20537,0.207440708871931,-102.910755255119,GOOD
298,2023-05-04 16:26:48,54.51856,11.20445,0.222619493642404,-88.5875773259004,GOOD
298,2023-05-04 16:31:48,54.51856,11.20333,0.2417271785904,-91.7949357577979,GOOD
298,2023-05-04 16:36:46,54.5186,11.20219,0.248144961617724,-88.3424949661254,GOOD
298,2023-05-04 16:41:48,54.51872,11.20097,0.26527769327085,-82.1964990966335,GOOD
298,2023-05-04 16:46:47,54.51884,11.19955,0.310725988109882,-83.5268660265765,GOOD
298,2023-05-04 16:56:46,54.51906,11.19644,0.334123693208052,-86.0156793398713,GOOD
298,2023-05-04 17:01:46,54.5192,11.19481,0.355607286378228,-83.3897230436731,GOOD
298,2023-05-04 17:06:49,54.51926,11.1932,0.344741196649024,-88.1215054075357,GOOD
298,2023-05-04 17:11:51,54.51927,11.19161,0.340906800862131,-91.1661899171201,GOOD
298,2023-05-04 17:16:51,54.51933,11.19024,0.296514621658939,-87.4791130620552,GOOD
298,2023-05-04 17:26:57,54.51957,11.18745,0.298908898742873,-87.1392074595517,GOOD
298,2023-05-04 17:31:51,54.51958,11.18606,0.306137794559192,-91.0724738011914,GOOD
298,2023-05-04 17:36:53,54.51962,11.1847,0.291945761055731,-88.8855790292368,GOOD
298,2023-05-04 17:41:53,54.51979,11.18329,0.310774219935843,-80.0698135814771,GOOD
298,2023-05-04 17:46:51,54.51992,11.18168,0.353155630357414,-83.8753574573719,GOOD
298,2023-05-04 17:51:53,54.52005,11.18028,0.303945543712613,-82.7072247116392,GOOD
298,2023-05-04 17:56:50,54.52014,11.1787,0.34608495020619,-86.1826618321069,GOOD
298,2023-05-04 18:01:53,54.52032,11.17726,0.314723903634148,-79.6468227850579,GOOD
298,2023-05-04 18:06:57,54.52064,11.17597,0.298675958518674,-68.6783170056871,GOOD
298,2023-05-04 18:11:59,54.52054,11.17462,0.291758690730682,-99.028363032948,GOOD
298,2023-05-04 18:17:00,54.52071,11.17329,0.292905410847899,-79.3782558134127,GOOD
298,2023-05-04 18:27:01,54.52113,11.17149,0.120071991420389,-72.4367071601883,GOOD
298,2023-05-04 18:32:05,54.52118,11.17123,0.0583202746617355,-73.4753989340163,GOOD
298,2023-05-04 18:36:58,54.52129,11.17076,0.111945310484939,-69.8518264247107,GOOD
298,2023-05-04 18:47:02,54.52136,11.17028,0.0366879448426806,-91.7676842677076,GOOD
298,2023-05-04 18:52:01,54.52145,11.17005,0.0600216720580408,-57.839906162819,GOOD
298,2023-05-04 18:56:51,54.52145,11.17011,0.0133951628009702,88.2325459575732,GOOD
298,2023-05-04 19:01:51,54.52141,11.17011,0.0148396143310687,178.232521948679,GOOD
298,2023-05-04 19:06:51,54.52145,11.17007,0.0171677957764304,-31.9547141973293,GOOD
298,2023-05-04 19:11:50,54.52147,11.17005,0.0086126050846994,-31.9546720400016,GOOD
298,2023-05-04 19:22:21,54.52127,11.17001,0.0333891320394349,178.232605948932,GOOD
298,2023-05-04 19:26:49,54.52126,11.17003,0.0063710944047239,128.912394009138,GOOD
298,2023-05-04 19:31:52,54.52126,11.17003,0.0,0.0,GOOD
298,2023-05-04 19:36:49,54.52127,11.17003,0.0037473771254357,-1.76740923904757,GOOD
298,2023-05-04 19:41:52,54.52126,11.17003,0.0036731717905279,178.232590760952,GOOD
298,2023-05-04 19:46:50,54.52127,11.17003,0.003734802102746,-1.76740923904757,GOOD
298,2023-05-04 19:51:50,54.52125,11.17003,0.0074198070876712,178.232590862861,GOOD
298,2023-05-04 19:56:46,54.52124,11.17003,0.0037600372283217,178.232591198313,GOOD
298,2023-05-04 20:01:47,54.52126,11.17001,0.0085553893136325,-31.9547634896991,GOOD
298,2023-05-04 20:06:47,54.52126,11.17001,0.0,0.0,GOOD
298,2023-05-04 20:11:46,54.52125,11.17001,0.003722311151042,178.232607259553,GOOD
298,2023-05-04 20:16:48,54.52127,11.16998,0.0097821634585793,-42.8746084878985,GOOD
298,2023-05-04 20:26:48,54.52124,11.17001,0.0,0.0,GOOD
298,2023-05-04 20:31:47,54.52125,11.17003,0.0057105479018337,47.5528181801808,GOOD
298,2023-05-04 20:36:49,54.52125,11.17003,0.0,0.0,GOOD
298,2023-05-04 20:41:49,54.52126,11.16998,0.0114105392734663,-72.7939653305353,GOOD
298,2023-05-04 20:46:47,54.52125,11.17003,0.0114871204306622,107.206034669465,GOOD
298,2023-05-04 20:51:51,54.52126,11.16998,0.0112604006584261,-72.7939653305353,GOOD
298,2023-05-04 20:56:45,54.52126,11.17001,0.0066064882091764,88.2326194006336,GOOD
298,2023-05-04 21:01:46,54.52126,11.16998,0.0064528491179213,-91.7673805993664,GOOD
298,2023-05-04 21:06:44,54.52127,11.16998,0.0037348020583492,-1.76736851181598,GOOD
298,2023-05-04 21:11:45,54.52126,11.16998,0.0036975781942744,178.232631488184,GOOD
298,2023-05-04 21:16:42,54.52123,11.16996,0.0120579317371175,-160.570445269154,GOOD
298,2023-05-04 21:22:21,54.52125,11.17001,0.011588888055483,53.7195356584142,GOOD
298,2023-05-04 21:26:45,54.52125,11.17003,0.0049048181896757,88.2325992287211,GOOD
298,2023-05-04 21:36:37,54.52124,11.17001,0.0,0.0,GOOD
298,2023-05-04 21:41:36,54.52125,11.17001,0.0037223111630389,-1.76739250690423,GOOD
298,2023-05-04 21:46:36,54.52125,11.17001,0.0,0.0,GOOD
298,2023-05-04 21:51:37,54.52126,11.17001,0.0036975781960878,-1.76739274044713,GOOD
298,2023-05-04 21:56:36,54.52126,11.17001,0.0,0.0,GOOD
298,2023-05-04 22:01:43,54.52126,11.17001,0.0,0.0,GOOD
298,2023-05-04 22:06:36,54.52127,11.17001,0.0037985359485355,-1.76739294426518,GOOD
298,2023-05-04 22:11:38,54.52126,11.17001,0.0036853345280823,178.232607055735,GOOD
298,2023-05-04 22:16:43,54.52126,11.17001,0.0,0.0,GOOD
298,2023-05-04 22:22:07,54.52125,11.17001,0.003435095727028,178.232607259553,GOOD
298,2023-05-04 22:26:36,54.52127,11.16998,0.0109822058934564,-42.8746084878985,GOOD
298,2023-05-04 22:31:37,54.52127,11.17001,0.0064528475411753,88.2326191610411,GOOD
298,2023-05-04 22:36:34,54.52126,11.16996,0.0115257948307503,-110.740800325706,GOOD
298,2023-05-04 22:41:36,54.52126,11.16998,0.0042876546234751,88.2326397172522,GOOD
298,2023-05-04 22:46:33,54.52126,11.16998,0.0,0.0,GOOD
298,2023-05-04 22:51:33,54.52124,11.16998,0.0074198069954451,178.232631819977,GOOD
298,2023-05-04 22:56:35,54.52124,11.16998,0.0,0.0,GOOD
298,2023-05-04 23:01:36,54.52125,11.16998,0.0036975781841139,-1.76736807297626,GOOD
298,2023-05-04 23:06:36,54.52124,11.16998,0.0037099033777833,178.232631927024,GOOD
298,2023-05-04 23:11:38,54.52125,11.16992,0.0133804951130829,-75.7799489770556,GOOD
298,2023-05-04 23:16:37,54.52129,11.16983,0.0245249450935815,-54.3867336849638,GOOD
298,2023-05-04 23:22:01,54.52124,11.16998,0.0345460619486437,118.046043839112,GOOD
298,2023-05-04 23:26:38,54.52125,11.16996,0.0061640931891917,-51.0875787436802,GOOD
298,2023-05-04 23:31:35,54.52126,11.16996,0.0037473770412917,-1.76735199975578,GOOD
298,2023-05-04 23:36:42,54.52126,11.16996,0.0,0.0,GOOD
298,2023-05-04 23:41:43,54.52126,11.16996,0.0,0.0,GOOD
298,2023-05-04 23:46:36,54.52124,11.16996,0.0075970717736084,178.23264811402,GOOD
298,2023-05-04 23:51:34,54.52126,11.16994,0.0086415170788243,-31.9547064492476,GOOD
298,2023-05-04 23:56:35,54.52126,11.16996,0.0043018993686063,88.2326560353918,GOOD
298,2023-05-05 00:01:27,54.52125,11.16996,0.0038115444943999,178.232648000244,GOOD
298,2023-05-05 00:06:32,54.52127,11.16998,0.008443186924197,28.4199963323691,GOOD
298,2023-05-05 00:11:29,54.52129,11.16996,0.0086706114046523,-31.9547050125961,GOOD
298,2023-05-05 00:16:36,54.52126,11.16996,0.0108759385093503,178.232647564804,GOOD
298,2023-05-05 00:21:57,54.52122,11.16992,0.0160446870718657,-151.579966540887,GOOD
298,2023-05-05 00:26:28,54.52124,11.16994,0.0095024812961344,28.4200479461567,GOOD
298,2023-05-05 00:31:25,54.52123,11.16992,0.0057490034409016,-132.447101280671,GOOD
298,2023-05-05 00:36:27,54.52124,11.16994,0.0056538212070319,47.5528987193292,GOOD
298,2023-05-05 00:41:27,54.52124,11.16992,0.0043162410474209,-91.7673272345295,GOOD
298,2023-05-05 00:46:25,54.52125,11.16994,0.0057297105951614,47.5528914992329,GOOD
298,2023-05-05 00:51:22,54.52124,11.16992,0.0057490026395358,-132.447108500767,GOOD
298,2023-05-05 00:56:24,54.52123,11.16992,0.0036853344306221,178.232681034565,GOOD
298,2023-05-05 01:01:24,54.52124,11.16994,0.0056915133332474,47.5528987193292,GOOD
298,2023-05-05 01:06:24,54.52125,11.16992,0.0056915127293009,-51.0875461818789,GOOD
298,2023-05-05 01:11:22,54.52125,11.1699,0.0043452080136429,-91.767311142243,GOOD
298,2023-05-05 01:16:24,54.52126,11.16992,0.0056538195907632,47.5529007215294,GOOD
298,2023-05-05 01:21:50,54.5212,11.16988,0.0219705876866594,-160.570380788213,GOOD
298,2023-05-05 01:26:25,54.52126,11.16994,0.0280927901879473,28.4200642459107,GOOD
298,2023-05-05 01:31:26,54.52125,11.16992,0.0056726031576729,-132.447115556804,GOOD
298,2023-05-05 01:36:25,54.52126,11.16992,0.0037223109536136,-1.76731940871096,GOOD
298,2023-05-05 01:41:27,54.52123,11.16994,0.0118582972746888,157.035758012154,GOOD
298,2023-05-05 01:46:25,54.52123,11.16994,0.0,0.0,GOOD
298,2023-05-05 01:51:28,54.52124,11.1699,0.0093028822768191,-68.5111790783356,GOOD
298,2023-05-05 01:56:26,54.52124,11.16994,0.0086904184659355,88.2326809246953,GOOD
298,2023-05-05 02:01:28,54.52124,11.16992,0.0042876566810477,-91.7673272345295,GOOD
298,2023-05-05 02:06:27,54.52124,11.1699,0.0043306766830833,-91.7673109160799,GOOD
298,2023-05-05 02:11:31,54.52123,11.16992,0.005616625003979,128.912463355135,GOOD
298,2023-05-05 02:16:25,54.52124,11.16994,0.0058076666188932,47.5528987193292,GOOD
298,2023-05-05 02:22:26,54.52126,11.16986,0.0156164684473163,-68.5111554701344,GOOD
298,2023-05-05 02:26:25,54.52132,11.16971,0.0493133426026036,-57.2540849911554,GOOD
298,2023-05-05 02:36:29,54.52132,11.16964,0.0,0.0,GOOD
298,2023-05-05 02:41:21,54.52132,11.16964,0.0,0.0,GOOD
298,2023-05-05 02:46:23,54.52133,11.16956,0.0175420762771922,-79.6397025368833,GOOD
298,2023-05-05 02:51:25,54.52133,11.16945,0.0235820576282849,-91.7669829435245,GOOD
298,2023-05-05 02:56:25,54.52134,11.16945,0.003709902981886,-1.76693824051581,GOOD
298,2023-05-05 03:01:26,54.52134,11.16945,0.0,0.0,GOOD
298,2023-05-05 03:06:24,54.52135,11.16943,0.0057297019482211,-51.0870794911492,GOOD
298,2023-05-05 03:16:30,54.52133,11.16938,0.0,0.0,GOOD
298,2023-05-05 03:21:53,54.52135,11.16943,0.0121629290561956,53.7199402212797,GOOD
298,2023-05-05 03:26:25,54.52134,11.16943,0.0040918047366831,178.233077838546,GOOD
298,2023-05-05 03:31:23,54.52135,11.16938,0.0114870963142501,-72.7934394062492,GOOD
298,2023-05-05 03:36:24,54.52135,11.16938,0.0,0.0,GOOD
298,2023-05-05 03:41:25,54.52135,11.16938,0.0,0.0,GOOD
298,2023-05-05 03:46:26,54.52133,11.16938,0.0073951554731683,178.233118677385,GOOD
298,2023-05-05 03:51:30,54.52134,11.16936,0.0056166164656918,-51.0870292678196,GOOD
298,2023-05-05 03:56:23,54.52136,11.16936,0.007597070880023,-1.76686524650939,GOOD
298,2023-05-05 04:01:30,54.52135,11.16938,0.0055617293372239,128.912984234841,GOOD
298,2023-05-05 04:06:22,54.52134,11.16936,0.0058474356120024,-132.446724092741,GOOD
298,2023-05-05 04:11:20,54.52135,11.16936,0.0037348015838341,-1.76686513942464,GOOD
298,2023-05-05 04:16:20,54.52134,11.16936,0.0037099029166261,178.233134860575,GOOD
298,2023-05-05 04:26:18,54.52135,11.16936,0.0,0.0,GOOD
298,2023-05-05 04:36:15,54.52135,11.16936,0.0,0.0,GOOD
298,2023-05-05 04:41:16,54.52135,11.16934,0.0043018891849277,-91.7668570935251,GOOD
298,2023-05-05 04:46:15,54.52138,11.16934,0.0111669320114295,-1.76684928098922,GOOD
298,2023-05-05 04:51:17,54.52137,11.16934,0.0036853340389494,178.233150500796,GOOD
298,2023-05-05 04:56:15,54.52137,11.16932,0.0043451948537976,-91.7668412670444,GOOD
298,2023-05-05 05:01:17,54.52137,11.16936,0.008575284982244,88.2331505938212,GOOD
298,2023-05-05 05:06:22,54.52138,11.16932,0.0092418519337606,-68.5106380196825,GOOD
298,2023-05-05 05:11:24,54.52135,11.1693,0.0118582908854447,-160.56996720774,GOOD
298,2023-05-05 05:16:17,54.52137,11.1693,0.0075970707827433,-1.76681658230728,GOOD
298,2023-05-05 05:26:23,54.52135,11.16932,0.0062773941140345,-51.0869898792288,GOOD
298,2023-05-05 05:31:17,54.52134,11.1693,0.0058076568788038,-132.446675226029,GOOD
298,2023-05-05 05:36:18,54.52135,11.1693,0.0036975776766886,-1.76681624759432,GOOD
298,2023-05-05 05:41:16,54.52136,11.1693,0.0037348015360104,-1.76681647522251,GOOD
298,2023-05-05 05:46:19,54.52133,11.1693,0.0110195136858178,178.233183746441,GOOD
298,2023-05-05 05:51:21,54.52132,11.1693,0.0036853339690364,178.2331841823,GOOD
298,2023-05-05 05:56:20,54.52132,11.1693,0.0,0.0,GOOD
298,2023-05-05 06:06:29,54.52129,11.1693,0.0,0.0,GOOD
298,2023-05-05 06:11:22,54.52127,11.16928,0.0087889804455902,-151.579462371861,GOOD
298,2023-05-05 06:16:21,54.52131,11.1693,0.0155062647665101,14.4507430117705,GOOD
298,2023-05-05 06:21:49,54.52129,11.16928,0.0078511309359417,-151.579475047399,GOOD
298,2023-05-05 06:26:22,54.52135,11.1693,0.0249165137122744,9.20699734441232,GOOD
298,2023-05-05 06:31:21,54.52134,11.1693,0.0037223106281685,178.233183752406,GOOD
298,2023-05-05 06:36:22,54.52138,11.16919,0.027902814397768,-59.7569135668812,GOOD
298,2023-05-05 06:46:23,54.52134,11.16928,0.0244431575830194,125.613846963939,GOOD
298,2023-05-05 06:51:25,54.52135,11.1693,0.0056538116976703,47.5533410806632,GOOD
298,2023-05-05 06:56:24,54.52136,11.1693,0.0037223106286247,-1.76681647522251,GOOD
298,2023-05-05 07:01:26,54.52135,11.16928,0.0056538109030383,-132.446666072837,GOOD
298,2023-05-05 07:06:24,54.52136,11.16928,0.0037348016449394,-1.76680018043493,GOOD
298,2023-05-05 07:11:21,54.52135,11.1693,0.0057489927683054,128.913049412106,GOOD
298,2023-05-05 07:16:23,54.52135,11.1693,0.0,0.0,GOOD
298,2023-05-05 07:21:56,54.52135,11.16928,0.0038884944154467,-91.7668082192992,GOOD
298,2023-05-05 07:26:28,54.52134,11.16928,0.0040918045976335,178.233200047193,GOOD
298,2023-05-05 07:31:20,54.52134,11.16928,0.0,0.0,GOOD
298,2023-05-05 07:36:27,54.52133,11.16928,0.0036253121942143,178.233200250938,GOOD
298,2023-05-05 07:41:19,54.52134,11.16928,0.0038115441017655,-1.76679974906201,GOOD
298,2023-05-05 07:46:21,54.52134,11.1693,0.0042876455872858,88.2331920065827,GOOD
298,2023-05-05 07:51:27,54.52134,11.16928,0.0042315979546576,-91.7668079934173,GOOD
298,2023-05-05 07:56:20,54.52134,11.16928,0.0,0.0,GOOD
298,2023-05-05 08:01:21,54.52134,11.16928,0.0,0.0,GOOD
298,2023-05-05 08:06:26,54.52135,11.16928,0.0036490847360132,-1.76679995280673,GOOD
298,2023-05-05 08:11:23,54.52134,11.16928,0.0037473766660543,178.233200047193,GOOD
298,2023-05-05 08:16:28,54.52137,11.1693,0.0117416525023361,19.4300540614989,GOOD
298,2023-05-05 08:21:50,54.52123,11.16945,0.057019493444336,146.299106292013,GOOD
298,2023-05-05 08:26:25,54.52133,11.16928,0.0569194088788834,-46.4477129188009,GOOD
298,2023-05-05 08:31:25,54.52133,11.16928,0.0,0.0,GOOD
298,2023-05-05 08:41:27,54.52133,11.16928,0.0,0.0,GOOD
298,2023-05-05 08:46:25,54.52132,11.16928,0.0037348016279716,178.233200483078,GOOD
298,2023-05-05 08:51:31,54.52134,11.16928,0.0072743191065817,-1.7667996329919,GOOD
298,2023-05-05 08:56:30,54.52133,11.16928,0.003722310598222,178.233200250938,GOOD
298,2023-05-05 09:01:25,54.52135,11.16928,0.0075455651861346,-1.76679985093437,GOOD
298,2023-05-05 09:06:24,54.52134,11.1693,0.0057105389778836,128.913042711853,GOOD
298,2023-05-05 09:11:31,54.52133,11.16928,0.0055617307916837,-132.446651681504,GOOD
298,2023-05-05 09:16:24,54.52134,11.1693,0.0058274791066525,47.5533483184958,GOOD
298,2023-05-05 09:21:49,54.52133,11.1693,0.0034245257660605,178.233183962141,GOOD
298,2023-05-05 09:26:24,54.52133,11.1693,0.0,0.0,GOOD
298,2023-05-05 09:36:30,54.52133,11.16928,0.0,0.0,GOOD
298,2023-05-05 09:41:24,54.52133,11.1693,0.0044043172438375,88.2331922323057,GOOD
298,2023-05-05 09:46:21,54.52133,11.1693,0.0,0.0,GOOD
298,2023-05-05 09:51:21,54.52133,11.1693,0.0,0.0,GOOD
298,2023-05-05 09:56:19,54.52133,11.1693,0.0,0.0,GOOD
298,2023-05-05 10:01:18,54.52133,11.1693,0.0,0.0,GOOD
298,2023-05-05 10:06:15,54.52122,11.16908,0.0632389898575519,-132.446527119827,GOOD
298,2023-05-05 10:16:20,54.52119,11.16908,0.0,0.0,GOOD
298,2023-05-05 10:21:50,54.52118,11.16906,0.0051741056869897,-132.446364662095,GOOD
298,2023-05-05 10:31:14,54.52117,11.16906,0.0,0.0,GOOD
298,2023-05-05 10:36:11,54.5212,11.16908,0.0120579315278273,19.4303178106912,GOOD
298,2023-05-05 10:41:13,54.52119,11.16908,0.0036853337126677,178.233366275228,GOOD
298,2023-05-05 10:46:11,54.5212,11.16908,0.0037348012592448,-1.76663372477244,GOOD
298,2023-05-05 10:56:11,54.52121,11.16906,0.0194230949915527,88.2334189094392,GOOD
298,2023-05-05 11:01:15,54.52121,11.16906,0.0,0.0,GOOD
298,2023-05-05 11:11:09,54.5212,11.16906,0.0,0.0,GOOD
298,2023-05-05 11:16:10,54.52122,11.16906,0.0073951545481982,-1.76661775427155,GOOD
298,2023-05-05 11:21:31,54.52122,11.16906,0.0,0.0,GOOD
298,2023-05-05 11:26:11,54.52123,11.16904,0.0060980496969769,-51.0868427630457,GOOD
298,2023-05-05 11:31:06,54.52123,11.16904,0.0,0.0,GOOD
298,2023-05-05 11:36:07,54.52124,11.16904,0.0036975773957278,-1.76660200992082,GOOD
298,2023-05-05 11:41:04,54.52123,11.16904,0.0037473763984976,178.233397990079,GOOD
298,2023-05-05 11:51:07,54.52122,11.16906,0.0,0.0,GOOD
298,2023-05-05 11:56:06,54.52121,11.16906,0.0037223103459431,178.233382131175,GOOD
298,2023-05-05 12:01:07,54.52122,11.169,0.0134249551266021,-75.7792100195274,GOOD
298,2023-05-05 12:06:12,54.52121,11.16902,0.0055982101913647,128.913183023095,GOOD
298,2023-05-05 12:11:08,54.5212,11.169,0.0057684270813387,-132.446330212391,GOOD
298,2023-05-05 12:16:06,54.5212,11.169,0.0,0.0,GOOD
298,2023-05-05 12:21:32,54.52124,11.16904,0.0157986014430753,28.4207956946588,GOOD
298,2023-05-05 12:26:12,54.52123,11.16904,0.0039748956572389,178.233397990079,GOOD
298,2023-05-05 12:31:08,54.52122,11.16908,0.0095228833979133,111.489516677731,GOOD
298,2023-05-05 12:36:06,54.52123,11.16908,0.0037348012793242,-1.76663438081809,GOOD
298,2023-05-05 12:41:07,54.52123,11.16906,0.0043019016799353,-91.7666263317849,GOOD
298,2023-05-05 12:46:06,54.52122,11.16906,0.0037223102305096,178.233381913971,GOOD
298,2023-05-05 12:51:07,54.52124,11.16906,0.0073951548187294,-1.76661819237441,GOOD
298,2023-05-05 12:56:06,54.52124,11.16906,0.0,0.0,GOOD
298,2023-05-05 13:01:07,54.52123,11.16906,0.0036975774126719,178.23338170128,GOOD
298,2023-05-05 13:11:08,54.52123,11.16906,0.0,0.0,GOOD
298,2023-05-05 13:21:31,54.52123,11.16904,0.0,0.0,GOOD
298,2023-05-05 13:26:06,54.52121,11.16906,0.0093642621635757,148.046009074438,GOOD
298,2023-05-05 13:31:08,54.5212,11.16904,0.0056538224727289,-132.446362790141,GOOD
298,2023-05-05 13:36:09,54.5212,11.16904,0.0,0.0,GOOD
298,2023-05-05 13:41:11,54.52122,11.16906,0.0085270603072038,28.4207775914945,GOOD
298,2023-05-05 13:51:10,54.5187,11.16953,0.902743584157631,168.738489291866,GOOD
298,2023-05-05 13:56:12,54.51643,11.17192,0.981032990520605,146.743560519087,GOOD
298,2023-05-05 14:01:14,54.5147,11.17539,0.979816606243733,128.823867067128,GOOD
298,2023-05-05 14:06:14,54.51309,11.1797,1.10555582571642,120.928414162289,GOOD
298,2023-05-05 14:16:18,54.51165,11.1826,0.049613422853278,-49.4795029163812,GOOD
298,2023-05-05 14:21:51,54.50224,11.15557,6.1260915169584,-122.656012971549,GOOD
298,2023-05-05 14:36:20,54.48498,11.13728,0.0148394226421598,-1.7399411235322,GOOD
298,2023-05-05 14:56:21,54.48494,11.13722,0.0630675460199983,178.260106328023,GOOD
298,2023-05-05 15:01:21,54.48495,11.13722,0.0037098556026273,-1.73989194080532,GOOD
298,2023-05-05 15:16:24,54.48487,11.13718,0.0,0.0,GOOD
298,2023-05-05 15:21:49,54.48487,11.13748,0.0598160256538462,88.2600201073293,GOOD
298,2023-05-05 15:31:21,54.48488,11.13743,0.0,0.0,GOOD
298,2023-05-05 15:36:15,54.48491,11.13741,0.0121822394050344,-22.9542333941836,GOOD
298,2023-05-05 15:41:16,54.48494,11.13739,0.011898930677649,-22.9542035104556,GOOD
298,2023-05-05 15:51:21,54.48497,11.13739,0.0386358150680454,-31.9496713946082,GOOD
298,2023-05-05 16:11:22,54.48502,11.13679,0.0,0.0,GOOD
298,2023-05-05 16:16:24,54.48501,11.13685,0.013391339948161,104.234320937267,GOOD
298,2023-05-05 16:22:16,54.48495,11.13705,0.0414185131671561,115.520278042727,GOOD
298,2023-05-05 16:26:21,54.48506,11.13692,0.0606564382776967,-36.2715040264897,GOOD
299,2023-04-20 10:09:25,54.32965,10.14914,,,GOOD
299,2023-04-20 10:14:28,54.32964,10.14914,0.0036724170985333,179.066412651468,GOOD
299,2023-04-20 10:19:23,54.32968,10.14911,0.0164739229535482,-24.6034706617342,GOOD
299,2023-04-20 10:24:21,54.32965,10.14907,0.0142018252951728,-143.005117419591,GOOD
299,2023-04-20 10:29:19,54.32967,10.14905,0.0086500428494461,-31.2379738795805,GOOD
299,2023-04-20 10:34:20,54.32965,10.14911,0.0149239978349853,118.763866482145,GOOD
299,2023-04-20 10:39:21,54.32965,10.14911,0.0,0.0,GOOD
299,2023-04-21 02:02:05,54.33,10.1475,0.0020178179088993,-70.5299351862057,GOOD
299,2023-04-21 08:16:29,54.32965,10.14898,0.192400731573618,-151.832157429837,GOOD
299,2023-04-21 08:21:31,54.32956,10.14894,0.0342617058489492,-166.372157279985,GOOD
299,2023-04-21 08:26:29,54.32965,10.14898,0.0347215943317932,13.6278427200149,GOOD
299,2023-04-21 08:31:43,54.32901,10.14935,0.239398184191913,160.396698925269,GOOD
299,2023-04-21 08:36:30,54.32973,10.14901,0.289591865391227,-16.3628852239621,GOOD
299,2023-04-21 08:41:32,54.32975,10.14892,0.020734936194427,-70.1156072641559,GOOD
299,2023-04-21 08:46:33,54.32972,10.14901,0.0223859650319834,118.764004238884,GOOD
299,2023-04-21 08:51:33,54.32972,10.14909,0.0173426441384061,89.066484898437,GOOD
299,2023-04-21 08:56:37,54.3296,10.14907,0.0441319375155595,-175.369937776533,GOOD
299,2023-04-21 09:01:35,54.32962,10.14901,0.015074253319525,-61.2361305278224,GOOD
299,2023-04-21 09:06:35,54.32968,10.14894,0.0269361086454108,-35.2222286237759,GOOD
299,2023-04-21 09:11:37,54.32978,10.14888,0.0390456030316326,-20.2578243681442,GOOD
299,2023-04-21 09:17:03,54.32975,10.14909,0.0431269225606239,102.801901912198,GOOD
299,2023-04-21 09:31:39,54.32965,10.14907,0.0,0.0,GOOD
299,2023-04-21 09:36:36,54.32991,10.14901,0.09829381067439,-8.6148825467077,GOOD
299,2023-04-21 09:41:35,54.32959,10.14903,0.119168911041662,176.974511047689,GOOD
299,2023-04-21 09:46:34,54.32971,10.14907,0.0454981582116505,10.0907071536834,GOOD
299,2023-04-21 09:51:35,54.3296,10.14905,0.0408939583407473,-174.867754154536,GOOD
299,2023-04-21 09:56:32,54.32957,10.14911,0.017290211412184,129.613228533226,GOOD
299,2023-04-21 10:01:32,54.32959,10.14914,0.0098654246001688,40.307058349593,GOOD
299,2023-04-21 16:29:46,54.33004,10.14772,0.00450979561761,-62.4657056905173,GOOD
299,2023-04-22 02:24:18,54.32983,10.14785,0.0006966248521417,159.177167946675,GOOD
299,2023-04-22 02:44:04,54.33004,10.14791,0.0199756697952276,8.54758996199777,GOOD
299,2023-04-22 10:26:55,54.32964,10.14742,0.0019711706573799,-145.331366680667,GOOD
299,2023-04-23 05:09:10,54.33006,10.14731,0.0007021537549847,-9.63493946438916,GOOD
299,2023-04-23 08:49:08,54.33034,10.14778,0.0964376715245468,179.067508010396,GOOD
299,2023-04-24 05:46:38,54.32953,10.14926,0.257281937476379,-174.623990666166,GOOD
299,2023-04-24 06:21:23,54.39001,10.2002,3.59715568014637,25.2380054980443,GOOD
299,2023-04-24 07:06:25,54.48949,10.18137,4.4107966811551,-52.3604945819771,GOOD
299,2023-04-24 07:16:22,54.49785,10.16604,0.874444745334273,-52.6849785595967,GOOD
